lemma	source
felicidad|NOUN|Fem	feliz|ADJ
felicitación|NOUN|Fem	felicitar|VERB
felicitado|ADJ	felicitar|VERB
felpudo|ADJ	felpa|NOUN|Fem
feminismo|NOUN|Masc	femenino|ADJ
feminista|NOUN|Masc	feminismo|NOUN|Masc
fenecido|ADJ	fenecer|VERB
fenomenal|ADJ	fenómeno|NOUN|Masc
feriado|ADJ	feriar|VERB
ferial|ADJ	feria|NOUN|Fem
feriante|NOUN|Masc	feriar|VERB
feriar|VERB	feria|NOUN|Fem
fermentación|NOUN|Fem	fermentar|VERB
fermentador|ADJ	fermentar|VERB
fermentado|ADJ	fermentar|VERB
fermento|NOUN|Masc	fermentar|VERB
ferretería|NOUN|Fem	ferrete|NOUN|Masc
ferrete|NOUN|Masc	férreo|ADJ
ferrocarril|NOUN|Masc	ferro|NOUN|Fem
ferroviario|ADJ	ferrovía|NOUN|Masc
ferrovía|NOUN|Masc	ferro|NOUN|Fem
fertilidad|NOUN|Fem	fértil|ADJ
fertilizador|ADJ	fertilizar|VERB
fertilizado|ADJ	fertilizar|VERB
fertilizante|NOUN|Masc	fertilizar|VERB
fertilizar|VERB	fértil|ADJ
ferviente|ADJ	fervor|NOUN|Masc
fervoroso|ADJ	fervor|NOUN|Masc
festejador|ADJ	festejar|VERB
festejado|ADJ	festejar|VERB
festejar|VERB	fiesta|NOUN|Fem
festejo|NOUN|Masc	festejar|VERB
festival|NOUN|Masc	fiesta|NOUN|Fem
festividad|NOUN|Fem	festivo|ADJ
festivo|ADJ	fiesta|NOUN|Fem
festín|NOUN|Masc	fiesta|NOUN|Fem
fetichismo|NOUN|Masc	fetiche|NOUN|Masc
feudalidad|NOUN|Fem	feudal|ADJ
feudalismo|NOUN|Masc	feudal|ADJ
feudal|ADJ	feudo|NOUN|Masc
fiabilidad|NOUN|Fem	fiable|ADJ
fiable|ADJ	fiar|VERB
fiado|ADJ	fiar|VERB
fianza|NOUN|Fem	fiar|VERB
fibroso|ADJ	fibra|NOUN|Fem
fichado|ADJ	fichar|VERB
fichaje|NOUN|Masc	fichar|VERB
fichar|VERB	ficha|NOUN|Fem
fichero|NOUN|Masc	ficha|NOUN|Fem
ficticio|ADJ	ficción|NOUN|Fem
fidelidad|NOUN|Fem	fiel|ADJ
fidelización|NOUN|Fem	fidelizar|VERB
fidelizar|VERB	fiel|ADJ
fieldad|NOUN|Fem	fiel|ADJ
fiera|NOUN|Fem	fiero|ADJ
fiereza|NOUN|Fem	fiero|ADJ
fiestero|ADJ	fiesta|NOUN|Fem
figuración|NOUN|Fem	figurar|VERB
figurado|ADJ	figurar|VERB
figurante|NOUN|Masc	figurar|VERB
figurativo|ADJ	figurar|NOUN|Fem
figura|NOUN|Fem	figurar|VERB
figurilla|NOUN|Fem	figura|NOUN|Fem
fijación|NOUN|Fem	fijar|VERB
fijador|ADJ	fijar|VERB
fijador|NOUN|Masc	fijar|VERB
fijado|ADJ	fijar|VERB
fijar|VERB	fijo|ADJ
fijeza|NOUN|Fem	fijo|ADJ
filatélico|ADJ	filatelia|NOUN|Fem
filial|ADJ	hijo|NOUN|Masc
filmación|NOUN|Fem	filmar|VERB
filmador|ADJ	filmar|VERB
filmado|ADJ	filmar|VERB
filme|NOUN|Masc	filmar|VERB
filmoteca|NOUN|Fem	filmar|VERB
filosofal|ADJ	filósofo|NOUN|Masc
filoso|ADJ	filo|NOUN|Masc
filosófico|ADJ	filosofía|NOUN|Fem
filtración|NOUN|Fem	filtrar|VERB
filtrador|ADJ	filtrar|VERB
filtrado|ADJ	filtrar|VERB
filtraje|NOUN|Masc	filtrar|VERB
filtro|NOUN|Masc	filtrar|VERB
filólogo|NOUN|Masc	filología|NOUN|Fem
filón|NOUN|Masc	filo|NOUN|Masc
filósofo|NOUN|Fem	filósofo|NOUN|Masc
filósofo|NOUN|Masc	filosofía|NOUN|Fem
finalidad|NOUN|Fem	final|NOUN|Masc
finalista|ADJ	final|NOUN|Fem
finalista|NOUN|Masc	final|NOUN|Fem
finalización|NOUN|Fem	finalizar|VERB
finalizado|ADJ	finalizar|VERB
finalizar|VERB	final|NOUN|Fem
final|ADJ	fin|NOUN|Masc
final|NOUN|Fem	fin|NOUN|Masc
final|NOUN|Masc	fin|NOUN|Masc
financiación|NOUN|Fem	financiar|VERB
financiadora|NOUN|Fem	financiador|NOUN|Masc
financiador|ADJ	financiar|VERB
financiador|NOUN|Masc	financiar|VERB
financiado|ADJ	financiar|VERB
financiamiento|NOUN|Masc	financiar|VERB
financiero|ADJ	financiar|VERB
finanzas|NOUN|Fem	financiar|VERB
fineza|NOUN|Fem	fino|ADJ
fingidor|ADJ	fingir|VERB
fingido|ADJ	fingir|VERB
fingimiento|NOUN|Masc	fingir|VERB
finiquitado|ADJ	finiquitar|VERB
finiquito|NOUN|Masc	finiquitar|VERB
finito|ADJ	fin|NOUN|Masc
finura|NOUN|Fem	fino|ADJ
firmado|ADJ	firmar|VERB
firmante|NOUN|Masc	firmar|VERB
firma|NOUN|Fem	firmar|VERB
firmeza|NOUN|Fem	firme|ADJ
firmón|NOUN|Masc	firmar|VERB
fiscalidad|NOUN|Fem	fiscal|ADJ
fiscal|ADJ	fisco|NOUN|Masc
fiscal|NOUN|Masc	fisco|NOUN|Masc
fiscalía|NOUN|Fem	fiscal|NOUN|Masc
fisgoneo|NOUN|Masc	fisgonear|VERB
fisionomía|NOUN|Fem	fisio|NOUN|Masc
fisioterapia|NOUN|Fem	terapia|NOUN|Fem
fisonomía|NOUN|Fem	fisionomía|NOUN|Fem
flacidez|NOUN|Fem	flácido|ADJ
flacura|NOUN|Fem	flaco|ADJ
flagelo|NOUN|Masc	flagelar|VERB
flamenquismo|NOUN|Masc	flamenco|ADJ
flanquear|VERB	flanco|NOUN|Masc
flanqueo|NOUN|Masc	flanquear|VERB
flaquear|VERB	flaco|ADJ
flaqueo|NOUN|Masc	flaquear|VERB
flaqueza|NOUN|Fem	flaco|ADJ
flautista|NOUN|Masc	flauta|NOUN|Fem
flechazo|NOUN|Masc	flecha|NOUN|Fem
flectora|NOUN|Fem	flector|NOUN|Masc
flequillo|NOUN|Masc	fleco|NOUN|Masc
fletamiento|NOUN|Masc	fletar|VERB
flete|NOUN|Masc	fletar|VERB
flexibilidad|NOUN|Fem	flexible|ADJ
flexible|ADJ	flexión|NOUN|Fem
flexionado|ADJ	flexionar|VERB
flexionar|VERB	flexión|NOUN|Fem
flexora|NOUN|Fem	flexor|NOUN|Masc
flexo|NOUN|Masc	flexible|ADJ
flirteado|ADJ	flirtear|VERB
flirteo|NOUN|Masc	flirtear|VERB
flojera|NOUN|Fem	flojo|ADJ
floración|NOUN|Fem	flor|VERB
floral|ADJ	flor|NOUN|Fem
flora|NOUN|Fem	flor|NOUN|Fem
floreado|ADJ	florear|VERB
florear|VERB	flor|NOUN|Fem
florecedor|ADJ	florecer|VERB
florecer|VERB	flor|NOUN|Fem
florecido|ADJ	florecer|VERB
floreciente|ADJ	florecer|VERB
florecimiento|NOUN|Masc	florecer|VERB
floreo|NOUN|Masc	florear|VERB
florero|NOUN|Masc	flor|NOUN|Fem
floricultora|NOUN|Fem	floricultor|NOUN|Masc
floricultor|NOUN|Masc	floricultura|NOUN|Fem
floricultura|NOUN|Fem	flor|NOUN|Fem
florido|ADJ	flor|NOUN|Fem
florista|NOUN|Masc	flor|NOUN|Fem
flotación|NOUN|Fem	flotar|VERB
flotador|ADJ	flotar|VERB
flotador|NOUN|Masc	flotar|VERB
flotado|ADJ	flotar|VERB
flota|NOUN|Fem	flotar|VERB
flote|NOUN|Masc	flotar|VERB
fluctuación|NOUN|Fem	fluctuar|VERB
fluctuado|ADJ	fluctuar|VERB
fluidez|NOUN|Fem	fluido|ADJ
fluidificar|VERB	fluido|ADJ
fluido|ADJ	fluir|VERB
fluido|NOUN|Masc	fluir|VERB
flujo|NOUN|Masc	fluir|VERB
fluorescente|ADJ	fluor|NOUN|Masc
fluvial|ADJ	río|NOUN|Masc
focalizado|ADJ	focalizar|VERB
focalizar|VERB	focal|ADJ
focal|ADJ	foco|NOUN|Masc
fogueo|NOUN|Masc	foguear|VERB
folio|NOUN|Masc	foliar|VERB
folklore|NOUN|Masc	folclórico|ADJ
follado|ADJ	follar|VERB
follaje|NOUN|Masc	folio|NOUN|Masc
folleto|NOUN|Masc	folio|NOUN|Masc
follón|NOUN|Masc	follar|VERB
fomentador|ADJ	fomentar|VERB
fomentado|ADJ	fomentar|VERB
fomento|NOUN|Masc	fomentar|VERB
fondón|ADJ	fondo|NOUN|Masc
fontanero|NOUN|Masc	fontanería|NOUN|Fem
foral|ADJ	fuero|NOUN|Masc
forcejeo|NOUN|Masc	forcejear|VERB
forestal|ADJ	bosque|NOUN|Masc
forjador|ADJ	forjar|VERB
forjado|ADJ	forjar|VERB
forja|NOUN|Fem	forjar|VERB
formación|NOUN|Fem	formar|VERB
formadora|NOUN|Fem	formador|NOUN|Masc
formador|ADJ	formar|VERB
formador|NOUN|Masc	formador|ADJ
formado|ADJ	formar|VERB
formalidad|NOUN|Fem	formal|ADJ
formalismo|NOUN|Masc	formal|ADJ
formalizado|ADJ	formalizar|VERB
formalizar|VERB	formal|ADJ
formal|ADJ	forma|NOUN|Fem
formateado|ADJ	formatear|VERB
formatear|VERB	formato|NOUN|Masc
formativo|ADJ	formar|NOUN|Fem
formulación|NOUN|Fem	formular|VERB
formulado|ADJ	formular|VERB
formulario|NOUN|Masc	fórmula|NOUN|Fem
fornicación|NOUN|Fem	fornicar|VERB
fornicadora|NOUN|Fem	fornicador|NOUN|Masc
fornicador|NOUN|Masc	fornicar|VERB
forrado|ADJ	forrar|VERB
forraje|NOUN|Masc	forrar|VERB
forro|NOUN|Masc	forrar|VERB
fortalecedor|ADJ	fortalecer|VERB
fortalecer|VERB	fuerte|ADJ
fortalecido|ADJ	fortalecer|VERB
fortalecimiento|NOUN|Masc	fortalecer|VERB
fortaleza|NOUN|Fem	fuerte|ADJ
fortificación|NOUN|Fem	fortificar|VERB
fortificar|VERB	fuerte|ADJ
forzado|ADJ	forzar|VERB
forzamiento|NOUN|Masc	forzar|VERB
forzar|VERB	fuerte|ADJ
forzoso|ADJ	forzar|VERB
fosa|NOUN|Fem	foso|NOUN|Masc
fosfórico|ADJ	fósforo|NOUN|Masc
fotoconductora|NOUN|Fem	fotoconductor|NOUN|Masc
fotoconductor|ADJ	conductor|ADJ
fotocopiadora|ADJ	fotocopiar|VERB
fotocopiar|VERB	copiar|VERB
fotocopia|NOUN|Fem	fotocopiar|VERB
fotoemisora|NOUN|Fem	fotoemisor|NOUN|Masc
fotoemisor|NOUN|Masc	foto|NOUN|Fem
fotografiado|ADJ	fotografiar|VERB
fotografía|NOUN|Fem	foto|NOUN|Fem
fotograma|NOUN|Masc	foto|NOUN|Fem
fotográfico|ADJ	fotografía|NOUN|Fem
fotogénico|ADJ	foto|NOUN|Fem
fotorreceptora|NOUN|Fem	fotorreceptor|NOUN|Masc
fotorreceptor|NOUN|Masc	foto|NOUN|Fem
fotosíntesis|NOUN|Fem	síntesis|NOUN|Fem
fotovoltaico|ADJ	voltaico|ADJ
fotógrafa|NOUN|Fem	fotógrafo|NOUN|Masc
fotógrafo|NOUN|Masc	fotografía|NOUN|Fem
fracasado|ADJ	fracasar|VERB
fracaso|NOUN|Masc	fracasar|VERB
fraccionado|ADJ	fraccionar|VERB
fraccional|ADJ	fracción|NOUN|Fem
fraccionamiento|NOUN|Masc	fraccionar|VERB
fraccionario|ADJ	fracción|NOUN|Fem
fraccionar|VERB	fracción|NOUN|Fem
fracturar|VERB	fractura|NOUN|Fem
fragilidad|NOUN|Fem	frágil|ADJ
fragmentación|NOUN|Fem	fragmentar|VERB
fragmentado|ADJ	fragmentar|VERB
fragmentario|ADJ	fragmento|NOUN|Masc
fragmento|NOUN|Masc	fragmentar|VERB
fraguador|ADJ	fraguar|VERB
fraguado|ADJ	fraguar|VERB
fraguar|VERB	fraga|NOUN|Fem
fraile|NOUN|Masc	fray|NOUN|Masc
francesada|NOUN|Fem	francés|ADJ
francófono|ADJ	francés|NOUN|Masc
franqueable|ADJ	franquear|VERB
franqueado|ADJ	franquear|VERB
franqueo|NOUN|Masc	franquear|VERB
franqueza|NOUN|Fem	franco|ADJ
fraseo|NOUN|Masc	frasear|VERB
fraternal|ADJ	fraterno|ADJ
fraternidad|NOUN|Fem	fraterno|ADJ
fraudulento|ADJ	fraude|NOUN|Masc
frecuencia|NOUN|Fem	frecuente|ADJ
frecuentador|ADJ	frecuentar|VERB
frecuentado|ADJ	frecuentar|VERB
frecuentar|VERB	frecuente|ADJ
fregadero|NOUN|Masc	fregar|VERB
fregador|ADJ	fregar|VERB
fregado|ADJ	fregar|VERB
fregona|NOUN|Fem	fregar|VERB
freidora|NOUN|Fem	freír|VERB
freiduría|NOUN|Fem	freír|VERB
frenado|ADJ	frenar|VERB
frenazo|NOUN|Masc	freno|NOUN|Masc
freno|NOUN|Masc	frenar|VERB
fresaje|NOUN|Masc	fresa|NOUN|Fem
frescor|NOUN|Masc	fresco|ADJ
frescura|NOUN|Fem	fresco|ADJ
frialdad|NOUN|Fem	frío|ADJ
friccionar|VERB	fricción|NOUN|Fem
frigorífico|NOUN|Masc	frío|ADJ
friolero|ADJ	frío|NOUN|Masc
fritada|NOUN|Fem	freír|VERB
frito|ADJ	freír|VERB
fritura|NOUN|Fem	frito|ADJ
frivolidad|NOUN|Fem	frívolo|ADJ
frondosidad|NOUN|Fem	frondoso|ADJ
frontalidad|NOUN|Fem	frontal|ADJ
frontal|ADJ	frente|NOUN|Masc
fronterizo|ADJ	frontera|NOUN|Fem
frontón|NOUN|Masc	frente|NOUN|Masc
frotador|ADJ	frotar|VERB
frotado|ADJ	frotar|VERB
frotamiento|NOUN|Masc	frotar|VERB
fructificación|NOUN|Fem	fructificar|VERB
fructificar|VERB	fruta|NOUN|Fem
fructífero|ADJ	fruta|NOUN|Fem
frugalidad|NOUN|Fem	frugal|ADJ
fruncidor|ADJ	fruncir|VERB
fruncido|ADJ	fruncir|VERB
fruncido|NOUN|Masc	fruncir|VERB
frustración|NOUN|Fem	frustrar|VERB
frustrado|ADJ	frustrar|VERB
frutaje|NOUN|Masc	fruta|NOUN|Fem
frutal|ADJ	fruto|NOUN|Masc
frutal|NOUN|Masc	fruto|NOUN|Masc
fruta|NOUN|Fem	fruto|NOUN|Masc
frutero|ADJ	fruta|NOUN|Fem
frutero|NOUN|Masc	fruta|NOUN|Fem
frutería|NOUN|Fem	fruta|NOUN|Fem
frutilla|NOUN|Fem	fruta|NOUN|Fem
fuerza|NOUN|Fem	fuerte|ADJ
fugada|NOUN|Fem	fugar|VERB
fugar|VERB	huir|VERB
fugaz|ADJ	fugar|VERB
fuga|NOUN|Fem	fugar|VERB
fugitivo|ADJ	fugar|VERB
fulminador|ADJ	fulminar|VERB
fulminado|ADJ	fulminar|VERB
fulminante|NOUN|Masc	fulminar|VERB
fumada|NOUN|Fem	fumar|VERB
fumadero|NOUN|Masc	fumar|VERB
fumadora|NOUN|Fem	fumador|NOUN|Masc
fumador|ADJ	fumar|VERB
fumador|NOUN|Masc	fumar|VERB
fumado|ADJ	fumar|VERB
fumigador|ADJ	fumigar|VERB
fumigador|NOUN|Masc	fumigar|VERB
fumigado|ADJ	fumigar|VERB
fumigante|NOUN|Masc	fumigar|VERB
funcionado|ADJ	funcionar|VERB
funcional|ADJ	función|NOUN|Fem
funcionamiento|NOUN|Masc	funcionar|VERB
funcionaria|NOUN|Fem	funcionario|NOUN|Masc
funcionar|VERB	función|NOUN|Fem
fundacional|ADJ	fundación|NOUN|Fem
fundación|NOUN|Fem	fundar|VERB
fundadora|NOUN|Fem	fundador|NOUN|Masc
fundador|NOUN|Masc	fundar|VERB
fundamentado|ADJ	fundamentar|VERB
fundamentalismo|NOUN|Masc	fundamental|ADJ
fundamentalista|ADJ	fundamentalismo|NOUN|Masc
fundamental|ADJ	fundamento|NOUN|Masc
fundamentar|VERB	fundamento|NOUN|Masc
fundamento|NOUN|Masc	fundar|VERB
fundible|ADJ	fundir|VERB
fundición|NOUN|Fem	fundir|VERB
fundido|ADJ	fundir|VERB
fundo|NOUN|Masc	fundar|VERB
funerario|NOUN|Masc	funeral|ADJ
furgoneta|NOUN|Fem	furgón|NOUN|Masc
furioso|ADJ	furia|NOUN|Fem
fusilado|ADJ	fusilar|VERB
fusilamiento|NOUN|Masc	fusilar|VERB
fusilar|VERB	fusil|NOUN|Masc
fusión|NOUN|Fem	fundir|VERB
futbolista|NOUN|Masc	fútbol|NOUN|Masc
futurismo|NOUN|Masc	futuro|NOUN|Masc
futurista|ADJ	futuro|NOUN|Masc
futurista|NOUN|Masc	futuro|NOUN|Masc
futuro|ADJ	futuro|NOUN|Masc
futurístico|ADJ	futurista|NOUN|Masc
fábrica|NOUN|Fem	fabricar|VERB
férreo|ADJ	hierro|NOUN|Masc
fílmico|ADJ	filme|NOUN|Masc
física|NOUN|Fem	físico|NOUN|Masc
físico|ADJ	físico|NOUN|Masc
fórmula|NOUN|Fem	formular|VERB
fúnebre|ADJ	funeral|NOUN|Masc
gachupina|NOUN|Fem	gachupín|NOUN|Masc
gafe|NOUN|Masc	gafar|VERB
galantear|VERB	galante|ADJ
galanteo|NOUN|Masc	galantear|VERB
galantería|NOUN|Fem	galante|ADJ
galante|ADJ	galán|ADJ
galanura|NOUN|Fem	galán|ADJ
galardonado|ADJ	galardonar|VERB
galardonar|VERB	galardón|NOUN|Masc
galerista|NOUN|Fem	galerista|NOUN|Masc
galerista|NOUN|Masc	galería|NOUN|Fem
gallina|NOUN|Fem	gallo|NOUN|Masc
gallinero|ADJ	gallina|NOUN|Fem
gallinero|NOUN|Masc	gallina|NOUN|Fem
galopada|NOUN|Fem	galopar|VERB
galopado|ADJ	galopar|VERB
galope|NOUN|Masc	galopar|VERB
galopina|NOUN|Fem	galopín|NOUN|Masc
galorromano|ADJ	romano|ADJ
galáctico|ADJ	galaxia|NOUN|Fem
gamberrada|NOUN|Fem	gamberro|NOUN|Masc
ganadera|NOUN|Fem	ganadero|NOUN|Masc
ganadero|ADJ	ganadero|NOUN|Masc
ganadero|NOUN|Masc	ganado|NOUN|Masc
ganadería|NOUN|Fem	ganado|NOUN|Masc
ganadora|NOUN|Fem	ganador|NOUN|Masc
ganador|ADJ	ganar|VERB
ganador|NOUN|Masc	ganar|VERB
ganancial|ADJ	ganancia|NOUN|Fem
ganancia|NOUN|Fem	ganar|VERB
ganchudo|ADJ	gancho|NOUN|Masc
gandulería|NOUN|Fem	gandul|ADJ
gansada|NOUN|Fem	ganso|NOUN|Masc
garantizador|ADJ	garantizar|VERB
garantizado|ADJ	garantizar|VERB
garantizar|VERB	garantía|NOUN|Fem
gargantilla|NOUN|Fem	garganta|NOUN|Fem
garrafal|ADJ	garrafa|NOUN|Fem
garrudo|ADJ	garra|NOUN|Fem
gaseamiento|NOUN|Masc	gasear|VERB
gasear|VERB	gas|NOUN|Masc
gaseosa|NOUN|Fem	gasear|NOUN|Masc
gaseoso|ADJ	gasear|NOUN|Masc
gasoil|NOUN|Masc	gasóleo|NOUN|Masc
gasolinera|NOUN|Fem	gasolina|NOUN|Fem
gasolinero|NOUN|Masc	gasolina|NOUN|Fem
gastador|ADJ	gastar|VERB
gastado|ADJ	gastar|VERB
gasto|NOUN|Masc	gastar|VERB
gastronómico|ADJ	gastronomía|NOUN|Fem
gasóleo|NOUN|Masc	gasolina|NOUN|Fem
gateado|ADJ	gatear|VERB
gatear|VERB	gato|NOUN|Masc
gatero|ADJ	gato|NOUN|Masc
gatillo|NOUN|Masc	gatillar|VERB
gauchada|NOUN|Fem	gaucho|NOUN|Masc
gañido|NOUN|Masc	gañir|VERB
gemelos|NOUN|Masc	gemelo|NOUN|Masc
gemido|ADJ	gemir|VERB
gemido|NOUN|Masc	gemir|VERB
genealogía|NOUN|Fem	gen|NOUN|Masc
genealógico|ADJ	genealogía|NOUN|Fem
generacional|ADJ	generación|NOUN|Fem
generación|NOUN|Fem	generar|VERB
generador|ADJ	generar|VERB
generado|ADJ	generar|VERB
generala|NOUN|Fem	general|NOUN|Masc
generalidad|NOUN|Fem	general|ADJ
generalización|NOUN|Fem	generalizar|VERB
generalizado|ADJ	generalizar|VERB
generalizar|VERB	general|ADJ
generosidad|NOUN|Fem	generoso|ADJ
genialidad|NOUN|Fem	genial|ADJ
genial|ADJ	genio|NOUN|Masc
genitora|NOUN|Fem	genitor|NOUN|Masc
gentileza|NOUN|Fem	gentil|ADJ
gentil|ADJ	gente|NOUN
gentío|NOUN|Masc	gente|NOUN
genérico|ADJ	general|ADJ
genética|NOUN|Fem	gen|NOUN|Masc
genético|ADJ	gen|NOUN|Masc
geofísica|NOUN|Fem	física|NOUN|Fem
geográfico|ADJ	geografía|NOUN|Fem
geométrico|ADJ	geometría|NOUN|Fem
gerencial|ADJ	gerencia|NOUN|Fem
gerencia|NOUN|Fem	gerente|NOUN|Masc
gerente|NOUN|Fem	gerente|NOUN|Masc
geriatra|NOUN|Masc	geriatría|NOUN|Fem
geriátrico|ADJ	geriatría|NOUN|Fem
germanófono|ADJ	germano|ADJ
germinación|NOUN|Fem	germinar|VERB
germinador|ADJ	germinar|VERB
germinado|ADJ	germinar|VERB
germinar|VERB	germen|NOUN|Masc
germánico|ADJ	germano|ADJ
gestación|NOUN|Fem	gestar|VERB
gesta|NOUN|Fem	gestar|VERB
gesticulación|NOUN|Fem	gesticular|VERB
gesticular|VERB	gesto|NOUN|Masc
gestionado|ADJ	gestionar|VERB
gestionar|VERB	gestión|NOUN|Fem
gestora|NOUN|Fem	gestor|NOUN|Masc
gestor|NOUN|Masc	gestar|VERB
gestoría|NOUN|Fem	gestor|NOUN|Masc
gestudo|ADJ	gesto|NOUN|Masc
geógrafo|NOUN|Masc	geografía|NOUN|Fem
gigantesco|ADJ	gigante|NOUN|Masc
gimnasia|NOUN|Fem	gimnasio|NOUN|Masc
gimoteo|NOUN|Masc	gimotear|VERB
ginebrada|NOUN|Fem	ginebra|NOUN|Fem
ginecológico|ADJ	ginecología|NOUN|Fem
ginecóloga|NOUN|Fem	ginecólogo|NOUN|Masc
ginecólogo|NOUN|Masc	ginecología|NOUN|Fem
girador|ADJ	girar|VERB
girado|ADJ	girar|VERB
girasol|NOUN|Masc	sol|NOUN|Masc
giratorio|ADJ	girar|VERB
gira|NOUN|Fem	girar|VERB
giro|NOUN|Masc	girar|VERB
girón|NOUN|Masc	girar|VERB
gitanería|NOUN|Fem	gitano|ADJ
gitanismo|NOUN|Masc	gitano|ADJ
glaciar|NOUN|Masc	glacial|ADJ
glandular|ADJ	glándula|NOUN|Fem
globalidad|NOUN|Fem	global|ADJ
globalismo|NOUN|Masc	global|ADJ
globalización|NOUN|Fem	globalizar|VERB
globalizador|ADJ	globalizar|VERB
globalizado|ADJ	globalizar|VERB
globalizar|VERB	global|ADJ
globular|ADJ	glóbulo|NOUN|Masc
glorioso|ADJ	gloria|NOUN|Fem
glotonería|NOUN|Fem	glotón|ADJ
glóbulo|NOUN|Masc	globo|NOUN|Masc
gobernadora|NOUN|Fem	gobernador|NOUN|Masc
gobernador|ADJ	gobernar|VERB
gobernador|NOUN|Masc	gobernar|VERB
gobernado|ADJ	gobernar|VERB
gobernante|NOUN|Masc	gobernar|VERB
gobierno|NOUN|Masc	gobernar|VERB
goce|NOUN|Masc	gozar|VERB
goleada|NOUN|Fem	golear|VERB
goleador|ADJ	golear|VERB
goleador|NOUN|Masc	golear|VERB
goleado|ADJ	golear|VERB
golear|VERB	gol|NOUN|Masc
golfería|NOUN|Fem	golfo|ADJ
golfista|NOUN|Masc	golf|NOUN|Masc
golfístico|ADJ	golf|NOUN|Masc
golosina|NOUN|Fem	goloso|ADJ
golpazo|NOUN|Masc	golpe|NOUN|Masc
golpeador|ADJ	golpear|VERB
golpeado|ADJ	golpear|VERB
golpeadura|NOUN|Fem	golpear|VERB
golpear|VERB	golpe|NOUN|Masc
golpeo|NOUN|Masc	golpear|VERB
golpetear|VERB	golpear|VERB
golpeteo|NOUN|Masc	golpetear|VERB
golpista|NOUN|Masc	golpe|NOUN|Masc
gomina|NOUN|Fem	goma|NOUN|Fem
gordinflón|ADJ	gordo|ADJ
gordura|NOUN|Fem	gordo|ADJ
gorgoteo|NOUN|Masc	gorgotear|VERB
gorjeo|NOUN|Masc	gorjear|VERB
gorra|NOUN|Fem	gorro|NOUN|Masc
gorrinada|NOUN|Fem	gorrino|NOUN|Masc
gorriona|NOUN|Fem	gorrión|NOUN|Masc
gorrón|ADJ	gorro|NOUN|Masc
goteado|ADJ	gotear|VERB
gotear|VERB	gota|NOUN|Fem
goteo|NOUN|Masc	gotear|VERB
gotera|NOUN|Fem	gota|NOUN|Fem
gotero|NOUN|Masc	gota|NOUN|Fem
gozado|ADJ	gozar|VERB
gozoso|ADJ	goce|NOUN|Masc
gozo|NOUN|Masc	gozar|VERB
grabación|NOUN|Fem	grabar|VERB
grabadora|NOUN|Fem	grabar|VERB
grabador|ADJ	grabar|VERB
grabado|ADJ	grabar|VERB
grabado|NOUN|Masc	grabar|VERB
gracejo|NOUN|Masc	gracejar|VERB
gracias|NOUN|Fem	gracia|NOUN|Fem
graciosidad|NOUN|Fem	gracioso|ADJ
gracioso|ADJ	gracia|NOUN|Fem
grada|NOUN|Fem	grado|NOUN|Masc
graderío|NOUN|Masc	grada|NOUN|Fem
grado|NOUN|Masc	gradar|VERB
graduación|NOUN|Fem	graduar|VERB
graduado|ADJ	graduar|VERB
gradualidad|NOUN|Fem	gradual|ADJ
gradual|ADJ	grado|NOUN|Masc
graduar|VERB	grado|NOUN|Masc
gramaje|NOUN|Masc	gramo|NOUN|Masc
gramatical|ADJ	gramática|NOUN|Fem
grandeza|NOUN|Fem	grande|ADJ
grandiosidad|NOUN|Fem	grandioso|ADJ
grandioso|ADJ	grande|ADJ
granero|NOUN|Masc	grano|NOUN|Masc
granizada|NOUN|Fem	granizar|VERB
granizado|ADJ	granizar|VERB
granizado|NOUN|Masc	granizo|NOUN|Masc
granizo|NOUN|Masc	granizar|VERB
granjera|NOUN|Fem	granjero|NOUN|Masc
granjero|NOUN|Masc	granja|NOUN|Fem
grano|NOUN|Masc	granar|VERB
granujada|NOUN|Fem	granuja|NOUN|Fem
granulado|ADJ	granular|VERB
granular|VERB	grano|NOUN|Masc
granítico|ADJ	granito|NOUN|Masc
grapador|NOUN|Masc	grapar|VERB
grapar|VERB	grapa|NOUN|Fem
grasiento|ADJ	grasa|NOUN|Fem
grasoso|ADJ	grasa|NOUN|Fem
graso|ADJ	grasa|NOUN|Fem
gratificación|NOUN|Fem	gratificar|VERB
gratificante|ADJ	gratificar|VERB
gratificar|VERB	grato|ADJ
gratitud|NOUN|Fem	grato|ADJ
gratuidad|NOUN|Fem	gratuito|ADJ
gratuito|ADJ	gratis|ADJ
gravedad|NOUN|Fem	grave|ADJ
gravitación|NOUN|Fem	gravitar|VERB
graznido|NOUN|Masc	graznar|VERB
gremial|ADJ	gremio|NOUN|Masc
gripal|ADJ	gripe|NOUN|Fem
griposo|ADJ	gripe|NOUN|Fem
gritador|ADJ	gritar|VERB
gritado|ADJ	gritar|VERB
gritería|NOUN|Fem	gritar|VERB
griterío|NOUN|Masc	grito|NOUN|Masc
grito|NOUN|Masc	gritar|VERB
gritón|ADJ	gritar|VERB
grosería|NOUN|Fem	grosero|ADJ
grosor|NOUN|Masc	grueso|ADJ
grumoso|ADJ	grumo|NOUN|Masc
grupal|ADJ	grupo|NOUN|Masc
gruñido|NOUN|Masc	gruñir|VERB
guantada|NOUN|Fem	guante|NOUN|Masc
guapeza|NOUN|Fem	guapo|ADJ
guapura|NOUN|Fem	guapo|ADJ
guardabarros|NOUN|Masc	barro|VERB
